primaryImage,Medium
https://images.metmuseum.org/CRDImages/ep/original/EP178.jpg,"Tempera on wood, gold ground"
https://images.metmuseum.org/CRDImages/ep/original/DP145928.jpg,Oil on wood
https://images.metmuseum.org/CRDImages/ad/original/DT2039.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ad/original/DT9509.jpg,Oil on wood
https://images.metmuseum.org/CRDImages/ep/original/DP234687.jpg,Oil on copper
https://images.metmuseum.org/CRDImages/ad/original/DP701340.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DP247115.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DP236347.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DP120785.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DP145929.jpg,Oil on wood
https://images.metmuseum.org/CRDImages/rl/original/DT3072.jpg,"Tempera on wood, gold ground"
https://images.metmuseum.org/CRDImages/ep/original/DP-17611-001.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/ep15.30.20.R.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ad/original/DT229630.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DP354965.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DT1558.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DP340180.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DT12075.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DP145922.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DT1029.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DP-1411-001.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DP-16387-001.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DT8856.jpg,Oil on wood
https://images.metmuseum.org/CRDImages/ad/original/ap1982.139.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DT1477.jpg,Oil on wood
https://images.metmuseum.org/CRDImages/rl/original/DT3135.jpg,Oil on wood
https://images.metmuseum.org/CRDImages/ep/original/DP213130.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DT382.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DP162161.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ad/original/ap08.90.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ad/original/SFcs54d.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DP-18296-015.jpg,Oil on wood
https://images.metmuseum.org/CRDImages/ad/original/DP-1427-045.jpg,Oil on slate paper
https://images.metmuseum.org/CRDImages/ep/original/DT2149.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/rl/original/SLP0202.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ad/original/DT92.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DP-19710-001.jpg,Oil on copper
https://images.metmuseum.org/CRDImages/ep/original/DP146498.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/ep41.100.32.bw.R.jpg,"Tempera on wood, gold ground"
https://images.metmuseum.org/CRDImages/ad/original/ap1976.340.2.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DP347299.jpg,Oil on wood
https://images.metmuseum.org/CRDImages/ep/original/DP169629.jpg,Oil on wood
https://images.metmuseum.org/CRDImages/ep/original/DT273241.jpg,Tempera on wood
https://images.metmuseum.org/CRDImages/ep/original/DP-19627-001.jpg,Oil on wood
https://images.metmuseum.org/CRDImages/ep/original/DT223758.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DT1928.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DP239023.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/ep71.120.bw.R.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ad/original/DT4335.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ad/original/APS353.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DT1964.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ad/original/DT5508.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DP-19585-001.jpg,Oil on wood
https://images.metmuseum.org/CRDImages/ep/original/DP-17777-001.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DT404.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DP146490.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DP239507.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DP160249.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DP-16323-001.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ad/original/ap02.23.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DP167136.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ad/original/ap09.214.2.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DP146469.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DT7098.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DP145945.jpg,Oil on wood
https://images.metmuseum.org/CRDImages/ad/original/APS610.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DT5.jpg,Tempera and gold on wood
https://images.metmuseum.org/CRDImages/ep/original/DP341866.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/ep87.8.13.R.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ad/original/DP-1427-007.jpg,Oil on slate paper
https://images.metmuseum.org/CRDImages/ep/original/DP146477.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DP-1275-001.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DP-14286-013.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DP-14936-055.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DT1906.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DP-14274-007.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/as/original/DP166069.jpg,Ink and opaque watercolor on paper
https://images.metmuseum.org/CRDImages/ad/original/ap83.2.468.jpg,Oil on wood
https://images.metmuseum.org/CRDImages/ep/original/DP123853.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ad/original/DT6007.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DP124056.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DP231747.jpg,Oil on wood
https://images.metmuseum.org/CRDImages/ad/original/ap06.1293.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ad/original/ap99.29.1.jpg,Oil on wood
https://images.metmuseum.org/CRDImages/rl/original/DT3104.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DT45.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DP154560.jpg,Tempera and gold on wood
https://images.metmuseum.org/CRDImages/ep/original/DT201070.jpg,Oil on wood
https://images.metmuseum.org/CRDImages/ep/original/DP143183.jpg,Oil on wood
https://images.metmuseum.org/CRDImages/ep/original/DP146484.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ad/original/ap65.235.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DP-12928-001.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DP120565.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DP244874.jpg,Oil on wood
https://images.metmuseum.org/CRDImages/ad/original/ap92.17.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DP123841.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ad/original/DT64.jpg,Oil on wood
https://images.metmuseum.org/CRDImages/ad/original/ap74.30.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DT2156.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DP145410.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ad/original/ap39.172.1.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DP261714.jpg,"Tempera on wood, gold ground"
https://images.metmuseum.org/CRDImages/ep/original/DT1909.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/ep14.40.812.bw.R.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DP-17778-001.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ma/original/DT6415.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/rl/original/DP-19531-100.jpg,"Tempera on wood, gold ground"
https://images.metmuseum.org/CRDImages/ad/original/ap1973.123.jpg,Oil on wood
https://images.metmuseum.org/CRDImages/ep/original/ep92.10.47.bw.R.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DP124813.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DT317652.jpg,"Oil on canvas, transferred from wood"
https://images.metmuseum.org/CRDImages/ad/original/DT78.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ad/original/ap1970.283.5.jpg,Oil on wood
https://images.metmuseum.org/CRDImages/ad/original/DT2076.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/ep32.100.96.bw.R.jpg,Tempera and gold on wood
https://images.metmuseum.org/CRDImages/ad/original/DP140858.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/ep85.9.bw.R.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/as/original/Kossak01.jpg,Ink and opaque watercolor on paper
https://images.metmuseum.org/CRDImages/ad/original/ap43.51.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DP143155.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/rl/original/DT3074.jpg,Tempera and gold on wood
https://images.metmuseum.org/CRDImages/ep/original/DP-18513-001.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DP169388.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ad/original/ap1970.58.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DP366369.jpg,Oil on wood
https://images.metmuseum.org/CRDImages/ep/original/DP171420.jpg,Oil on wood
https://images.metmuseum.org/CRDImages/ep/original/DP-12954-001.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/aa/original/ep29.158.755.bw.R.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DT4527.jpg,"Tempera on wood, gold ground"
https://images.metmuseum.org/CRDImages/ad/original/APS218.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ad/original/DP161212.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/ep1976.100.4.bw.R.jpg,"Tempera on wood, gold ground"
https://images.metmuseum.org/CRDImages/ad/original/DP118426.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/ep32.100.46.bw.R.jpg,Oil on wood
https://images.metmuseum.org/CRDImages/ep/original/DP268309.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ad/original/DT2070.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DP-15762-001.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DP-13360-001.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DP-406-01.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DP-20594-001.jpg,Oil on wood
https://images.metmuseum.org/CRDImages/ep/original/DT6783.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ad/original/DT5420.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DP-20749-001.jpg,Oil on wood
https://images.metmuseum.org/CRDImages/rl/original/DP267398.jpg,Tempera and gold on wood
https://images.metmuseum.org/CRDImages/ad/original/ap1986.264.1.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/as/original/14_140_18_F_sf.jpg,Unmounted shikisi leaf; ink and color on silk
https://images.metmuseum.org/CRDImages/ep/original/DN159.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DP221178.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/Bonifazio.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ad/original/DT10714.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ad/original/ap74.24.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DP287624.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DT7563.jpg,Oil on wood
https://images.metmuseum.org/CRDImages/ep/original/DP143173.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ad/original/DT12058.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DP101529.jpg,Oil on wood
https://images.metmuseum.org/CRDImages/ad/original/DT56.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DT1987.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ad/original/DT82.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ad/original/DP-1427-023.jpg,Oil on slate paper
https://images.metmuseum.org/CRDImages/ep/original/DT7241.jpg,Oil on wood
https://images.metmuseum.org/CRDImages/ad/original/ap29.58.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/aa/original/DP162146.jpg,Oil on wood
https://images.metmuseum.org/CRDImages/ep/original/DP145911.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ad/original/63428.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DP-17015-001.jpg,Tempera on wood
https://images.metmuseum.org/CRDImages/cl/original/cdi25-120-927.jpg,"Tempera on wood, gold ground"
https://images.metmuseum.org/CRDImages/rl/original/DP152118.jpg,"Tempera on wood, gold ground"
https://images.metmuseum.org/CRDImages/ep/original/DP-17679-001.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ad/original/2002.612.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DP-18077-001.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DP145914.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DP153642.jpg,Oil on copper
https://images.metmuseum.org/CRDImages/ep/original/DP-19549-001.jpg,"Tempera on wood, gold ground"
https://images.metmuseum.org/CRDImages/ad/original/DP356935.jpg,Oil on copper
https://images.metmuseum.org/CRDImages/ep/original/DT1859.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DP146492.jpg,"Oil on canvas, transferred from wood"
https://images.metmuseum.org/CRDImages/ep/original/DP298061.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DP-19712-001.jpg,Oil on copper
https://images.metmuseum.org/CRDImages/ad/original/DT3850.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/Wrightsman21.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ad/original/ap69.73.jpg,Oil on wood
https://images.metmuseum.org/CRDImages/ad/original/ap1970.283.4.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DP-19587-001.jpg,Oil on wood
https://images.metmuseum.org/CRDImages/ep/original/DP-1417-001.jpg,Oil on wood
https://images.metmuseum.org/CRDImages/ep/original/EP1549.jpg,Oil on wood
https://images.metmuseum.org/CRDImages/ep/original/ep07.241.bw.R.jpg,Oil on wood
https://images.metmuseum.org/CRDImages/ep/original/DT1962.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DP356133.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/ep94.24.2.bw.R.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ad/original/ap24.109.82.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DP-19631-001.jpg,Oil on wood
https://images.metmuseum.org/CRDImages/ep/original/DP-13728-001.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/1935.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/rl/original/DT3011.jpg,"Tempera on wood, gold ground"
https://images.metmuseum.org/CRDImages/ep/original/DP-20613-001.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DP-14936-045.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DT2139.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DP143162.jpg,Oil on wood
https://images.metmuseum.org/CRDImages/ep/original/DP350013.jpg,"Oil on canvas, transferred from wood"
https://images.metmuseum.org/CRDImages/ep/original/DP-13041-001.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DP-16065-001.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DP136074.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/as/original/DT8232.jpg,Ink and opaque watercolor on paper
https://images.metmuseum.org/CRDImages/ep/original/DP280854.jpg,"Oil on canvas, transferred from wood"
https://images.metmuseum.org/CRDImages/ep/original/DP-19924-001.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/ep17.190.9.bw.R.jpg,Oil on wood
https://images.metmuseum.org/CRDImages/rl/original/DT3004.jpg,"Tempera on wood, gold ground"
https://images.metmuseum.org/CRDImages/ad/original/DP161239.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ad/original/DT1540.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DP-16453-001.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/rl/original/DT3064.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DP265190.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ad/original/APS224.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DP169563.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/rl/original/DP328374.jpg,Tempera and gold on wood
https://images.metmuseum.org/CRDImages/ep/original/DP-18875-001.jpg,Tempera on wood
https://images.metmuseum.org/CRDImages/ep/original/Wrightsman24.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DP247059.jpg,"Tempera on wood, gold ground"
https://images.metmuseum.org/CRDImages/ad/original/APS2208.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DP264449.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DT4577.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DP145905.jpg,Oil on wood
https://images.metmuseum.org/CRDImages/ep/original/DT1878.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DP327712.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ad/original/ap62.183.2.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/ep90.25.bw.R.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ad/original/APS869.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DP-16344-001.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DT8857.jpg,Oil on wood
https://images.metmuseum.org/CRDImages/ep/original/DP164819.jpg,Oil on linden
https://images.metmuseum.org/CRDImages/ad/original/DT9507.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DP-15573-001.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DP-21027-001.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ad/original/33956.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DP-19714-001.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/rl/original/DT3114.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DP162162.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ma/original/43.47.7 - color.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ad/original/DT1545.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DP356142.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DP-14345-001.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ad/original/DP356941.jpg,Oil on copper
https://images.metmuseum.org/CRDImages/ad/original/ap25.156.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/ep21.70.4.R.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ad/original/APS2219.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DP169648.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ad/original/DP-1427-051.jpg,Oil on slate paper
https://images.metmuseum.org/CRDImages/ad/original/DP218093.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DP280784.jpg,Oil on linden
https://images.metmuseum.org/CRDImages/as/original/2005_370_O.JPG,Ink and opaque watercolor on paper
https://images.metmuseum.org/CRDImages/ep/original/DP367960.jpg,"Tempera on wood, gold ground"
https://images.metmuseum.org/CRDImages/ep/original/DT255392.jpg,Tempera and gold on wood
https://images.metmuseum.org/CRDImages/ep/original/DP170905.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DP267031.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DT1140.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ad/original/ap74.20.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ad/original/ap20.189.2.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DP143194.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/ep55.135.1.R.jpg,Oil on oak
https://images.metmuseum.org/CRDImages/ad/original/ADA3628.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DP119115.jpg,Oil on wood
https://images.metmuseum.org/CRDImages/ad/original/ap1999.298.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ad/original/ap06.1281.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DP-18528-001.jpg,Oil on wood
https://images.metmuseum.org/CRDImages/ad/original/181610.jpg,Oil on glass
https://images.metmuseum.org/CRDImages/ep/original/DP264499.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DP214443.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/rl/original/DT3101.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DT249052.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/rl/original/LC-1975_1_107-001.jpg,Tempera and gold on wood
https://images.metmuseum.org/CRDImages/ep/original/DP169218.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ad/original/ap74.35.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DT1342.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/rl/original/DP366042.jpg,Tempera and gold on wood
https://images.metmuseum.org/CRDImages/ep/original/DT4276.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/rl/original/DT3031.jpg,"Tempera on wood, gold ground"
https://images.metmuseum.org/CRDImages/ad/original/DP159184.jpg,Oil on wood
https://images.metmuseum.org/CRDImages/ep/original/DP145897.jpg,Oil on wood
https://images.metmuseum.org/CRDImages/ep/original/DT267444.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ad/original/ap29.148.1.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DT1952.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ad/original/ap74.41.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DP236827.jpg,Oil on wood
https://images.metmuseum.org/CRDImages/ep/original/DP356140.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DP244551.jpg,"Tempera on wood, gold ground"
https://images.metmuseum.org/CRDImages/ad/original/DP-18282-001.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DP145899.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DP164869.jpg,Oil on wood
https://images.metmuseum.org/CRDImages/ep/original/DT1479.jpg,Oil on wood
https://images.metmuseum.org/CRDImages/ad/original/13239.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ad/original/ap51.144.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ad/original/DT2045.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/ep22.45.10.bw.R.jpg,Oil on wood
https://images.metmuseum.org/CRDImages/ep/original/DT8847.jpg,Oil on wood
https://images.metmuseum.org/CRDImages/as/original/DP156173.jpg,Ink and opaque watercolor on paper
https://images.metmuseum.org/CRDImages/ep/original/DP-16063-001.jpg,Oil on oak
https://images.metmuseum.org/CRDImages/ep/original/DT1857.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DT1032.jpg,Oil on wood
https://images.metmuseum.org/CRDImages/ad/original/DP-15885-001.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ad/original/DT11882.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ad/original/25684.jpg,Oil on wood
https://images.metmuseum.org/CRDImages/ep/original/DP145923.jpg,Oil on wood
https://images.metmuseum.org/CRDImages/ep/original/DP-13141-001.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ad/original/APS1945.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ad/original/ap21.159.2.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DP143177.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DP-19457-001.jpg,Oil on copper
https://images.metmuseum.org/CRDImages/ep/original/DT2944.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/rl/original/DT3079.jpg,Oil on oak panel
https://images.metmuseum.org/CRDImages/ep/original/DP147903.jpg,Oil on wood
https://images.metmuseum.org/CRDImages/ep/original/DP169393.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ad/original/DT83.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DP143153.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DP160223.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DP162165.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DP-13143-001_cropped.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ad/original/DT1549.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ad/original/DP101530.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ad/original/ap69.202.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DP143197.jpg,Oil on wood
https://images.metmuseum.org/CRDImages/ad/original/ap10.153.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DT400.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ad/original/ap65.254.1.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DT5475.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/32.100.119.jpg,Oil on wood
https://images.metmuseum.org/CRDImages/ep/original/DP147792.jpg,Oil on wood
https://images.metmuseum.org/CRDImages/ep/original/DT11964.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ad/original/ap11.34.2.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ad/original/ap20.87.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ad/original/DT379.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ad/original/ap93.20.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DP143164.jpg,Oil on wood
https://images.metmuseum.org/CRDImages/ad/original/DT2047.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DP145405.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ad/original/ap62.183.1.jpg,Oil on canvas
