primaryImage,Medium
https://images.metmuseum.org/CRDImages/dp/original/DP815729.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/MM44702.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP889672.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP889671.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP889694.jpg,Engraving; second state of two
https://images.metmuseum.org/CRDImages/dp/original/DP889678.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP889679.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP889681.jpg,Engraving; first state of two
https://images.metmuseum.org/CRDImages/dp/original/DP889682.jpg,Engraving; first state of two
https://images.metmuseum.org/CRDImages/dp/original/DP889683.jpg,Engraving; first state of two
https://images.metmuseum.org/CRDImages/dp/original/DP815895.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/MM75627.jpg,Engraving; first state of three
https://images.metmuseum.org/CRDImages/dp/original/DP815901.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP816013.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP816023.jpg,Woodcut
https://images.metmuseum.org/CRDImages/dp/original/DP816025.jpg,Woodcut
https://images.metmuseum.org/CRDImages/dp/original/DP820712.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP816066.jpg,Woodcut
https://images.metmuseum.org/CRDImages/dp/original/MM26720.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP824933.jpg,Etching and engraving
https://images.metmuseum.org/CRDImages/dp/original/DP824934.jpg,Etching and engraving
https://images.metmuseum.org/CRDImages/dp/original/DP824949.jpg,Etching and engraving; second state of three
https://images.metmuseum.org/CRDImages/dp/original/DP824946.jpg,Etching and engraving; first state of two
https://images.metmuseum.org/CRDImages/dp/original/DP824929.jpg,Etching and engraving; first state of two
https://images.metmuseum.org/CRDImages/dp/original/DP824950.jpg,Etching and engraving; second state of three
https://images.metmuseum.org/CRDImages/dp/original/DP824931.jpg,Etching and engraving; second state of two
https://images.metmuseum.org/CRDImages/dp/original/E96551.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP836398.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP824962.jpg,Etching and engraving; fourth state of four
https://images.metmuseum.org/CRDImages/dp/original/DP824955.jpg,Etching and engraving; second state of three
https://images.metmuseum.org/CRDImages/dp/original/DP816148.jpg,Woodcut
https://images.metmuseum.org/CRDImages/dp/original/DP820409.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP817083.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP820465.jpg,"Etching, first state of two"
https://images.metmuseum.org/CRDImages/dp/original/DP816497.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP816648.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP816649.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP816647.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP816646.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP816645.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP816650.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP816644.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP816641.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP816643.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP816642.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP816462.jpg,Woodcut
https://images.metmuseum.org/CRDImages/dp/original/DP816490.jpg,Woodcut
https://images.metmuseum.org/CRDImages/dp/original/DP251071.jpg,Etching; second state of three
https://images.metmuseum.org/CRDImages/dp/original/DP822618.jpg,etching
https://images.metmuseum.org/CRDImages/dp/original/DP822617.jpg,etching
https://images.metmuseum.org/CRDImages/dp/original/DP822619.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP837844.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP837846.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP837845.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP837837.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP837847.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP837839.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP837840.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP837841.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP837838.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP837834.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP837835.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP837842.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP837833.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP837820.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP837836.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP837843.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP837832.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP837878.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP837879.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP837877.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP837811.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP838016.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP839092.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP837814.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP837815.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP837819.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP837876.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP837915.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP837816.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP837817.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP837818.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP837821.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP837813.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP837830.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP837828.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP837826.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP837827.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP837823.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP837822.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP837831.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP837824.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP837825.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP837890.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP837917.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP837886.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP837887.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP837926.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP837891.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP837892.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP837893.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP837896.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP837894.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP837895.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP837897.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP837902.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP837910.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP837911.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP837908.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP837905.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP837906.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP837907.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP837909.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP837898.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP837899.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP837900.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP837901.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP837918.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP837921.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP837927.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP837885.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP837884.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP837883.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP837924.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP837925.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP837882.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP837903.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP837904.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP837923.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP837920.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP837880.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP837916.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP837875.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP837922.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP837913.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP816640.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP816639.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP837881.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP841754.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP841752.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP841755.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP841756.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP841758.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP837912.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP837914.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP816584.jpg,Woodcut
https://images.metmuseum.org/CRDImages/dp/original/DP838026.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP838024.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP838025.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP838023.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP816730.jpg,Woodcut
https://images.metmuseum.org/CRDImages/dp/original/DP816728.jpg,Woodcut
https://images.metmuseum.org/CRDImages/dp/original/DP816732.jpg,Woodcut
https://images.metmuseum.org/CRDImages/dp/original/DP816735.jpg,Woodcut
https://images.metmuseum.org/CRDImages/dp/original/DP816772.jpg,Woodcut
https://images.metmuseum.org/CRDImages/dp/original/DP816737.jpg,Woodcut
https://images.metmuseum.org/CRDImages/dp/original/DP816684.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP816915.jpg,Woodcut
https://images.metmuseum.org/CRDImages/dp/original/DP816917.jpg,Woodcut
https://images.metmuseum.org/CRDImages/dp/original/DP816925.jpg,Woodcut
https://images.metmuseum.org/CRDImages/dp/original/DP816955.jpg,Woodcut
https://images.metmuseum.org/CRDImages/dp/original/DP816926.jpg,Woodcut
https://images.metmuseum.org/CRDImages/dp/original/DP816930.jpg,Woodcut
https://images.metmuseum.org/CRDImages/dp/original/DP816934.jpg,Woodcut
https://images.metmuseum.org/CRDImages/dp/original/DP816940.jpg,Woodcut
https://images.metmuseum.org/CRDImages/dp/original/DP817002.jpg,Commercial lithograph
https://images.metmuseum.org/CRDImages/dp/original/DP817006.jpg,Commercial lithograph
https://images.metmuseum.org/CRDImages/dp/original/DP829676.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP829684.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP829677.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP829682.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP829679.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP829688.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP829687.jpg,Etching; first state of two
https://images.metmuseum.org/CRDImages/dp/original/DP829207.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP829214.jpg,Etching; first state of three
https://images.metmuseum.org/CRDImages/dp/original/DP829685.jpg,Etching; second state of two
https://images.metmuseum.org/CRDImages/dp/original/DP829686.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP829208.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP829202.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP829203.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP829191.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP829192.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP829193.jpg,Etching; first state of two
https://images.metmuseum.org/CRDImages/dp/original/DP829194.jpg,Etching; first state of two
https://images.metmuseum.org/CRDImages/dp/original/DP829195.jpg,Etching; first state of two
https://images.metmuseum.org/CRDImages/dp/original/DP829196.jpg,Etching; first state of two
https://images.metmuseum.org/CRDImages/dp/original/DP829197.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP829198.jpg,Etching; first state of two
https://images.metmuseum.org/CRDImages/dp/original/DP829205.jpg,Etching; first state of two
https://images.metmuseum.org/CRDImages/dp/original/DP829199.jpg,Etching; first state of two
https://images.metmuseum.org/CRDImages/dp/original/DP829200.jpg,Etching; first state of two
https://images.metmuseum.org/CRDImages/dp/original/DP829201.jpg,Etching; first state of two
https://images.metmuseum.org/CRDImages/dp/original/DP829215.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP829678.jpg,Etching and engraving
https://images.metmuseum.org/CRDImages/dp/original/DP829683.jpg,Etching and engraving
https://images.metmuseum.org/CRDImages/dp/original/DP832082.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP832087.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP832086.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP832088.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP832089.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP832098.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP832097.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP832100.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP832099.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP817151.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP832112.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP832117.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP832090.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP832116.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP832077.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP832076.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP832105.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP832106.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP832091.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP832113.jpg,Etching and Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP832093.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP832109.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP832111.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP832110.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP832107.jpg,Etching and engraving
https://images.metmuseum.org/CRDImages/dp/original/DP832084.jpg,Woodcut
https://images.metmuseum.org/CRDImages/dp/original/DP832083.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP832096.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP252267.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP832108.jpg,Woodcut
https://images.metmuseum.org/CRDImages/dp/original/DP832073.jpg,Etching and engraving
https://images.metmuseum.org/CRDImages/dp/original/DP832081.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP832115.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP832078.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP832104.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP832094.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP832114.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP832102.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP832095.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP828793.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP841298.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP828769.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP828791.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP828792.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP828782.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP828781.jpg,Etching; second state of two
https://images.metmuseum.org/CRDImages/dp/original/DP828780.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP828795.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP828809.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP819935.jpg,Etching; first state of three
https://images.metmuseum.org/CRDImages/dp/original/DP817327.jpg,Etching; third state of four
https://images.metmuseum.org/CRDImages/dp/original/DP817328.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP817329.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP817332.jpg,Etching; third state of three
https://images.metmuseum.org/CRDImages/dp/original/DP817330.jpg,Etching; second state of three
https://images.metmuseum.org/CRDImages/dp/original/DP817331.jpg,Etching; third state of three
https://images.metmuseum.org/CRDImages/dp/original/DP817333.jpg,Etching; third state of three
https://images.metmuseum.org/CRDImages/dp/original/DP817334.jpg,Etching; second state of two
https://images.metmuseum.org/CRDImages/dp/original/MM86051.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP817423.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP817440.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP817443.jpg,Stipple engraving
https://images.metmuseum.org/CRDImages/dp/original/DP832457.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP830374.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP832459.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP832456.jpg,Woodcut
https://images.metmuseum.org/CRDImages/dp/original/DP832462.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP832463.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP832458.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP832472.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP832470.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP832471.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP832430.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP832433.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP832464.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP832455.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP832468.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP832461.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP832465.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP832467.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP832441.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP828808.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP828811.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP832439.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP832440.jpg,"Etching, first state of two"
https://images.metmuseum.org/CRDImages/dp/original/DP832454.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP832466.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP828805.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP832460.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP828804.jpg,Etching and engraving
https://images.metmuseum.org/CRDImages/dp/original/DP828794.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP828786.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP828787.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP832434.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP828788.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP828789.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP828790.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP828779.jpg,Etching and engraving
https://images.metmuseum.org/CRDImages/dp/original/DP828777.jpg,Etching and engraving
https://images.metmuseum.org/CRDImages/dp/original/DP828773.jpg,Etching and engraving
https://images.metmuseum.org/CRDImages/dp/original/DP824964.jpg,Etching; third state of four
https://images.metmuseum.org/CRDImages/dp/original/DP832450.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP828774.jpg,Etching and engraving
https://images.metmuseum.org/CRDImages/dp/original/DP828771.jpg,Etching and engraving
https://images.metmuseum.org/CRDImages/dp/original/DP832451.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP828772.jpg,Etching and engraving
https://images.metmuseum.org/CRDImages/dp/original/DP824980.jpg,Etching and engraving; second state of three
https://images.metmuseum.org/CRDImages/dp/original/DP828775.jpg,Etching and engraving
https://images.metmuseum.org/CRDImages/dp/original/DP828776.jpg,Etching and engraving
https://images.metmuseum.org/CRDImages/dp/original/DP828806.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP828770.jpg,Etching; second state of two
https://images.metmuseum.org/CRDImages/dp/original/DP817772.jpg,"Etching, burnished aquatint"
https://images.metmuseum.org/CRDImages/dp/original/DP817444.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP832227.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP832187.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP832188.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP832183.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP832189.jpg,Etching; first state of three
https://images.metmuseum.org/CRDImages/dp/original/DP832200.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP832199.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP832193.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP832195.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP832202.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP832201.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP832182.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP832198.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP832192.jpg,Etching and engraving
https://images.metmuseum.org/CRDImages/dp/original/DP832212.jpg,Engraving; first state of two
https://images.metmuseum.org/CRDImages/dp/original/DP832214.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP832221.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP832229.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP832211.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP832213.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP832186.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP832181.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP832191.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP832190.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP832184.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP832185.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP832225.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP832196.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP832197.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP832228.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP832226.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP832514.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP832553.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP833527.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP833478.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP832567.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP833479.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP833480.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP833475.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP833476.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP833477.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP833484.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP833485.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP833486.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP833481.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP833482.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP833483.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP833459.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP833469.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP833463.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP833470.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP832552.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP833471.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP833472.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP832554.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP832547.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP832568.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP841297.jpg,Etching and engraving
https://images.metmuseum.org/CRDImages/dp/original/DP832509.jpg,Etching and engraving
https://images.metmuseum.org/CRDImages/dp/original/DP832510.jpg,Etching and engraving
https://images.metmuseum.org/CRDImages/dp/original/DP832508.jpg,Etching and engraving
https://images.metmuseum.org/CRDImages/dp/original/DP832517.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP832537.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP832538.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP832544.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP832539.jpg,Engraving
