primaryImage,Medium
https://images.metmuseum.org/CRDImages/dp/original/DP854982.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP816861.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP890615.jpg,Etching
https://images.metmuseum.org/CRDImages/as/original/DP138967.jpg,Part of an album of woodblock prints (surimono); ink and color on paper
https://images.metmuseum.org/CRDImages/dp/original/DP826235.jpg,Etching and engraving
https://images.metmuseum.org/CRDImages/dp/original/DP865407.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DP818767.jpg,Etching
https://images.metmuseum.org/CRDImages/as/original/DP134599.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/dp/original/DP870786.jpg,Engraving and etching
https://images.metmuseum.org/CRDImages/dp/original/DP833092.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP813394.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP890763.jpg,Etching and letterpress; second state of two (Lieure)
https://images.metmuseum.org/CRDImages/dp/original/DP836854.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP820783.jpg,etching
https://images.metmuseum.org/CRDImages/dp/original/DP856661.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP824597.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP882312.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DPB874339.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DP837705.jpg,Engraving; fourth state of four
https://images.metmuseum.org/CRDImages/dp/original/DPB873440.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/as/original/DP142141.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP130305.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/dp/original/DP871978.jpg,Hand-colored etching and aquatint
https://images.metmuseum.org/CRDImages/dp/original/DP818238.jpg,Engraving; second state of three
https://images.metmuseum.org/CRDImages/dp/original/DP878595.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP855482.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/269545.jpg,Engraving and etching
https://images.metmuseum.org/CRDImages/dp/original/DP836416.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP881824.jpg,Hand-colored etching
https://images.metmuseum.org/CRDImages/dp/original/DP877792.jpg,Lithograph on newsprint; second state of two (Delteil)
https://images.metmuseum.org/CRDImages/dp/original/DP843429.jpg,Woodcut
https://images.metmuseum.org/CRDImages/dp/original/DP865987.jpg,Albumen photograph
https://images.metmuseum.org/CRDImages/dp/original/DP814382.jpg,Etching; third state of three
https://images.metmuseum.org/CRDImages/dp/original/DP841632.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DPB873254.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DP883785.jpg,Hand-colored etching and aquatint
https://images.metmuseum.org/CRDImages/dp/original/DPB883326.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DPB873851.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DP824970.jpg,Etching and engraving; third state of three
https://images.metmuseum.org/CRDImages/dp/original/DP890513.jpg,Etching; second state of two (Lieure)
https://images.metmuseum.org/CRDImages/dp/original/DP887263.jpg,Etching and engraving
https://images.metmuseum.org/CRDImages/dp/original/DP836513.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DP885797.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP866071.jpg,Albumen photograph
https://images.metmuseum.org/CRDImages/as/original/DP148849.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/dp/original/DP814956.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP849397.jpg,Lithograph
https://images.metmuseum.org/CRDImages/dp/original/DT9293.jpg,Hand-colored lithograph
https://images.metmuseum.org/CRDImages/dp/original/DP812689.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP816295.jpg,Woodcut
https://images.metmuseum.org/CRDImages/dp/original/DP839157.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DP104607.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP855492.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP826656.jpg,Etching and engraving
https://images.metmuseum.org/CRDImages/dp/original/DP883123.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP891374.jpg,Etching; second state of two (Lieure)
https://images.metmuseum.org/CRDImages/dp/original/DP869228-1.jpg,Wood engraving
https://images.metmuseum.org/CRDImages/dp/original/DP838500.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DP885708.jpg,Etching and engraving
https://images.metmuseum.org/CRDImages/dp/original/DPB872324.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DP870569.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP866082.jpg,Albumen photograph
https://images.metmuseum.org/CRDImages/dp/original/DP884643.jpg,Drypoint
https://images.metmuseum.org/CRDImages/dp/original/DP816962.jpg,"Etching, burnished aquatint"
https://images.metmuseum.org/CRDImages/dp/original/DP872689.jpg,Hand-colored etching
https://images.metmuseum.org/CRDImages/dp/original/DP866293.jpg,Albumen photograph
https://images.metmuseum.org/CRDImages/dp/original/DP880576.jpg,Hand-colored etching and aquatint
https://images.metmuseum.org/CRDImages/dp/original/DP842102.jpg,Woodcut
https://images.metmuseum.org/CRDImages/dp/original/DP880884.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DPB883336.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/as/original/DP123305.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/dp/original/DP838192.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DP865458.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DP826182.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP869368.jpg,Etching on zinc
https://images.metmuseum.org/CRDImages/dp/original/DP867954.jpg,Photo-relief and letterpress on buff paper
https://images.metmuseum.org/CRDImages/dp/original/DP873706.jpg,Hand-colored etching
https://images.metmuseum.org/CRDImages/dp/original/DP836722.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP890491.jpg,Etching and engraving
https://images.metmuseum.org/CRDImages/dp/original/DP827159.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP839386.jpg,Photolithograph
https://images.metmuseum.org/CRDImages/dp/original/DP817165.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP831321.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP883990.jpg,Hand-colored etching
https://images.metmuseum.org/CRDImages/dp/original/DP831347.jpg,Wood engraving
https://images.metmuseum.org/CRDImages/dp/original/DP836637.jpg,Engraving; first state of two
https://images.metmuseum.org/CRDImages/dp/original/DP269709.jpg,Etching
https://images.metmuseum.org/CRDImages/as/original/DP146902.jpg,One sheet of a triptych of woodblock prints; ink and color on paper
https://images.metmuseum.org/CRDImages/dp/original/DP821359.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP869509.jpg,Wood engraving
https://images.metmuseum.org/CRDImages/dp/original/DP813528.jpg,Woodcut
https://images.metmuseum.org/CRDImages/dp/original/DP887256.jpg,Etching and engraving
https://images.metmuseum.org/CRDImages/as/original/DP151609.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/dp/original/DPB874665.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DP868298.jpg,Lithograph
https://images.metmuseum.org/CRDImages/dp/original/DP839390.jpg,Photolithograph
https://images.metmuseum.org/CRDImages/dp/original/DP817655.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP835728.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP826906.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP889687.jpg,Engraving; second state of two
https://images.metmuseum.org/CRDImages/dp/original/DP868507.jpg,Photo-relief and letterpress on tan paper
https://images.metmuseum.org/CRDImages/dp/original/DP825485.jpg,Etching and engraving
https://images.metmuseum.org/CRDImages/as/original/DP139077.jpg,Part of an album of woodblock prints (surimono); ink and color on paper
https://images.metmuseum.org/CRDImages/dp/original/DP869219-1.jpg,Etching on zinc
https://images.metmuseum.org/CRDImages/as/original/DP119558.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/dp/original/DP827030.jpg,Etching and engraving; second state of three
https://images.metmuseum.org/CRDImages/dp/original/DP818453.jpg,Hand-colored etching
https://images.metmuseum.org/CRDImages/dp/original/DP839265.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DP876434.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP881747.jpg,Hand-colored etching
https://images.metmuseum.org/CRDImages/dp/original/DP844765.jpg,Color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DP844679.jpg,Color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DP204338.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP819096.jpg,Woodcut
https://images.metmuseum.org/CRDImages/dp/original/DP881803.jpg,Hand-colored etching
https://images.metmuseum.org/CRDImages/dp/original/DP832034.jpg,Etching; second state
https://images.metmuseum.org/CRDImages/dp/original/DP879332.jpg,Lithograph
https://images.metmuseum.org/CRDImages/dp/original/DP862832.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP814989.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP837846.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP-19689-001.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP837667.jpg,Engraving; second state of two
https://images.metmuseum.org/CRDImages/dp/original/DP883192.jpg,Wood engraving
https://images.metmuseum.org/CRDImages/dp/original/DP880583.jpg,Hand-colored etching
https://images.metmuseum.org/CRDImages/dp/original/DP824092.jpg,Etching; first state of two
https://images.metmuseum.org/CRDImages/dp/original/DP838804.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DP205262.jpg,Etching; second state of four
https://images.metmuseum.org/CRDImages/as/original/DP147711.jpg,Triptych of woodblock prints; ink and color on paper
https://images.metmuseum.org/CRDImages/dp/original/DPB882602.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DP878193.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP221768.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP878731.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP871900.jpg,Hand-colored etching
https://images.metmuseum.org/CRDImages/dp/original/DP832077.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP835963.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP838819.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DPB874640.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DP888562.jpg,Etching and engraving; first state of two (Lieure)
https://images.metmuseum.org/CRDImages/as/original/DP135703.jpg,Woodblock print (surimono); ink and color on paper
https://images.metmuseum.org/CRDImages/dp/original/DP874021.jpg,Lithograph
https://images.metmuseum.org/CRDImages/dp/original/DPB874172.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DPB874935.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DP875128.jpg,Wood engraving
https://images.metmuseum.org/CRDImages/dp/original/DPB874605.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DP838494.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DP884309.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP815999.jpg,Woodcut
https://images.metmuseum.org/CRDImages/dp/original/DP269695.jpg,Engraving
https://images.metmuseum.org/CRDImages/as/original/DP-17327-006.jpg,Polychrome woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/dp/original/DP855104.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP827843.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DP870468.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP890387.jpg,Etching and engraving
https://images.metmuseum.org/CRDImages/dp/original/DP838665.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DP808889.jpg,Lithograph
https://images.metmuseum.org/CRDImages/dp/original/DPB879437.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DP878944.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP870298.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP888820.jpg,Wood engraving
https://images.metmuseum.org/CRDImages/dp/original/DP274103.jpg,Etching and hand coloring (watercolor)
https://images.metmuseum.org/CRDImages/dp/original/DP875190.jpg,Etching and engraving
https://images.metmuseum.org/CRDImages/dp/original/DP877370.jpg,Lithograph on newsprint; second state of two (Delteil)
https://images.metmuseum.org/CRDImages/dp/original/DP828504.jpg,Etching
https://images.metmuseum.org/CRDImages/as/original/DP142171.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/dp/original/DP823223.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/60.622.15.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP880628.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP823115.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP873797.jpg,Hand-colored etching
https://images.metmuseum.org/CRDImages/dp/original/DP838335.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/as/original/DP148099.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/dp/original/DP-12696-050.jpg,Etching and engraving
https://images.metmuseum.org/CRDImages/dp/original/DPB874281.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DP838527.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DP812642.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP885417.jpg,Etching and engraving
https://images.metmuseum.org/CRDImages/dp/original/DP823423.jpg,"Etching, only state"
https://images.metmuseum.org/CRDImages/dp/original/DP884796.jpg,Hand-colored etching
https://images.metmuseum.org/CRDImages/dp/original/DP828585.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP890096.jpg,Lithograph
https://images.metmuseum.org/CRDImages/dp/original/DP816657.jpg,Relief etching printed in orange-brown ink and hand-colored with watercolor and gold
https://images.metmuseum.org/CRDImages/dp/original/DPB872420.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DP883916.jpg,Hand-colored etching and aquatint
https://images.metmuseum.org/CRDImages/dp/original/DP836908.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP874665.jpg,Etching and engraving
https://images.metmuseum.org/CRDImages/dp/original/DP838184.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DP865710.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DP838331.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DP880347_ff.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DPB882791.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DP838293.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DP866662.jpg,Albumen photograph
https://images.metmuseum.org/CRDImages/dp/original/DP876645.jpg,Lithograph; second state of two (Delteil)
https://images.metmuseum.org/CRDImages/as/original/DP135627.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/dp/original/DP887721.jpg,Wood engraving
https://images.metmuseum.org/CRDImages/as/original/DP119501.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP143349.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/dp/original/DP818184.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP879696.jpg,Hand-colored etching
https://images.metmuseum.org/CRDImages/dp/original/DP819964.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP823992.jpg,Etching; first state of three
https://images.metmuseum.org/CRDImages/dp/original/DP877509.jpg,Lithograph on newsprint; third state of three (Delteil)
https://images.metmuseum.org/CRDImages/as/original/LC-CP124_001.jpg,Polychrome woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/dp/original/DP837649.jpg,Engraving; second state of three
https://images.metmuseum.org/CRDImages/dp/original/DP834577.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DPB871147.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DP823442.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DPB882564.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DP880201.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP829109.jpg,Engraving and etching
https://images.metmuseum.org/CRDImages/dp/original/DP882993.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DPB882722.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/as/original/DP-17327-063.jpg,Polychrome woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/dp/original/DP819652.jpg,Engraving. Third state.
https://images.metmuseum.org/CRDImages/dp/original/DP876636.jpg,Lithograph; second state of two (Delteil)
https://images.metmuseum.org/CRDImages/dp/original/DPB870604.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DPB873251.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DP818627.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP815525.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DPB874933.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DP820931.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP879749.jpg,Hand-colored etching
https://images.metmuseum.org/CRDImages/dp/original/DP828002.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/as/original/DP123277.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/dp/original/DPB883255.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/as/original/DP136969.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/dp/original/DP865963.jpg,Albumen photograph
https://images.metmuseum.org/CRDImages/dp/original/DP814134.jpg,Etching; third state of three
https://images.metmuseum.org/CRDImages/dp/original/DP836772.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP884374.jpg,Hand-colored etching
https://images.metmuseum.org/CRDImages/dp/original/DP836867.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP879872.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP846864.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DPB872490.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DPB882560.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DPB875079.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DP866371.jpg,Albumen photograph
https://images.metmuseum.org/CRDImages/dp/original/DP884428.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP820413.jpg,Woodcut
https://images.metmuseum.org/CRDImages/dp/original/DP865467.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/dp/original/53.523.54.jpg,Etching
https://images.metmuseum.org/CRDImages/as/original/DP130311.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/dp/original/DP837598.jpg,Engraving; second state of two
https://images.metmuseum.org/CRDImages/dp/original/DP816427.jpg,Woodcut
https://images.metmuseum.org/CRDImages/dp/original/DPB883221.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DPB872432.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DP821803.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DPB874223.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DP818416.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP847959.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP884352.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DPB872512.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/as/original/DP136928.jpg,Monochrome woodblock print; ink on paper
https://images.metmuseum.org/CRDImages/dp/original/DP877655.jpg,Lithograph on newsprint; third state of three (Delteil)
https://images.metmuseum.org/CRDImages/dp/original/DP884509.jpg,Hand-colored etching
https://images.metmuseum.org/CRDImages/dp/original/DP890243.jpg,Lithograph
https://images.metmuseum.org/CRDImages/dp/original/DP870098.jpg,Etching and engraving
https://images.metmuseum.org/CRDImages/dp/original/DP104936.jpg,Etching and engraving
https://images.metmuseum.org/CRDImages/dp/original/DP822204.jpg,Etching; first state of two
https://images.metmuseum.org/CRDImages/dp/original/DP833172.jpg,Etching; third state of four (De Vesme)
https://images.metmuseum.org/CRDImages/dp/original/DP866294.jpg,Albumen photograph
https://images.metmuseum.org/CRDImages/dp/original/DP274101.jpg,Etching and hand coloring (watercolor)
https://images.metmuseum.org/CRDImages/dp/original/DP877025.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DPB872353.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DP854387.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP886876.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP837747.jpg,Engraving; fourth state of four
https://images.metmuseum.org/CRDImages/as/original/DP147957.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/dp/original/DP855191.jpg,Woodcut
https://images.metmuseum.org/CRDImages/as/original/DP114888.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/dp/original/DP816585.jpg,Woodcut
https://images.metmuseum.org/CRDImages/dp/original/DPB882881.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DP825445.jpg,Etching and engraving
https://images.metmuseum.org/CRDImages/dp/original/DP862820.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP866445.jpg,Albumen photograph
https://images.metmuseum.org/CRDImages/dp/original/DP854837.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP824236.jpg,Etching; second state
https://images.metmuseum.org/CRDImages/dp/original/DP883368.jpg,Engraving
https://images.metmuseum.org/CRDImages/as/original/DP121471.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/dp/original/DP885642.jpg,Etching and engraving
https://images.metmuseum.org/CRDImages/as/original/DP135522.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/LC-CP104_001.jpg,Polychrome woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/dp/original/DP817202.jpg,"Hand-colored etching, printed in brown ink"
https://images.metmuseum.org/CRDImages/dp/original/DP878190.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP818172.jpg,"Etching, state iii"
https://images.metmuseum.org/CRDImages/dp/original/DP827792.jpg,Etching; second state of two
https://images.metmuseum.org/CRDImages/dp/original/DP865986.jpg,Albumen photograph
https://images.metmuseum.org/CRDImages/dp/original/DPB882592.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DPB883143.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DP887278.jpg,Etching and engraving
https://images.metmuseum.org/CRDImages/dp/original/DP841313.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP891210.jpg,Etching; second state of two (Lieure)
https://images.metmuseum.org/CRDImages/as/original/DP123620.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/dp/original/DP849012.jpg,Woodcut
https://images.metmuseum.org/CRDImages/dp/original/DP865915.jpg,Albumen photograph
https://images.metmuseum.org/CRDImages/dp/original/DP836492.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DP891317.jpg,Etching; second state of three (Lieure)
https://images.metmuseum.org/CRDImages/dp/original/DP867994.jpg,Wood engraving
https://images.metmuseum.org/CRDImages/dp/original/DP879983.jpg,Etching and engraving
https://images.metmuseum.org/CRDImages/dp/original/DP842677.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DP873747.jpg,Hand-colored etching
https://images.metmuseum.org/CRDImages/dp/original/DP872909.jpg,Woodcut
https://images.metmuseum.org/CRDImages/dp/original/DP883559.jpg,Engraving; second state of two
https://images.metmuseum.org/CRDImages/dp/original/DP865702.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DP865447.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DP841586.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DPB874531.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DP878426.jpg,Etching; only state
https://images.metmuseum.org/CRDImages/dp/original/DP816978.jpg,"Etching, burnished aquatint, drypoint, burin"
https://images.metmuseum.org/CRDImages/dp/original/DP269581.jpg,Etching and drypoint
https://images.metmuseum.org/CRDImages/dp/original/DP830394.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DP887597.jpg,Intaglio
https://images.metmuseum.org/CRDImages/dp/original/DP827964.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP814388.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP823971.jpg,Etching; third state of three
https://images.metmuseum.org/CRDImages/dp/original/DP832568.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP860038.jpg,Mezzotint
https://images.metmuseum.org/CRDImages/dp/original/DP826935.jpg,Etching and engraving; fourth state of four
https://images.metmuseum.org/CRDImages/dp/original/DP828064.jpg,Etching
https://images.metmuseum.org/CRDImages/as/original/DP123633.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/dp/original/DP832430.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP889795.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP876460.jpg,Etching and engraving
https://images.metmuseum.org/CRDImages/dp/original/DP269403.jpg,Etching and drypoint
https://images.metmuseum.org/CRDImages/dp/original/DP889444.jpg,Etching and engraving
https://images.metmuseum.org/CRDImages/dp/original/DPB873928.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DP868285.jpg,Lithograph
https://images.metmuseum.org/CRDImages/dp/original/DP815156.jpg,Etching; third state of four
https://images.metmuseum.org/CRDImages/dp/original/DPB872286.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DP815383.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP880316_ff.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP831808.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DPB871173.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DP816500.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP815033.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP817720.jpg,Etching; first state of five
https://images.metmuseum.org/CRDImages/dp/original/DP815110.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP866700.jpg,Albumen photograph
https://images.metmuseum.org/CRDImages/dp/original/DP855586.jpg,Woodcut
https://images.metmuseum.org/CRDImages/dp/original/DP871747.jpg,Hand-colored etching
